timestamp,direction,entry_price,horizon,mfe,mae,ratio,favorable,symbol,threshold
2025-06-14 02:45:00,bearish,146.56,50,0.4503275109170282,-0.3343340611353774,0.7424242424242601,False,SOL,0.1
2025-06-14 02:45:00,bearish,146.56,100,0.4503275109170282,-1.1121724890829663,2.4696969696969755,True,SOL,0.1
2025-06-14 07:05:00,bearish,145.92,10,0.36321271929824644,-0.2604166666666636,0.7169811320754615,False,SOL,0.1
2025-06-14 07:05:00,bearish,145.92,20,0.36321271929824644,-0.5139802631578948,1.4150943396226385,False,SOL,0.1
2025-06-14 07:05:00,bearish,145.92,30,0.36321271929824644,-0.5139802631578948,1.4150943396226385,False,SOL,0.1
2025-06-14 07:05:00,bearish,145.92,50,0.36321271929824644,-0.6784539473684079,1.8679245283018464,False,SOL,0.1
2025-06-14 07:05:00,bearish,145.92,100,0.36321271929824644,-0.6853070175438597,1.8867924528301845,False,SOL,0.1
2025-06-14 07:10:00,bearish,145.92,10,0.36321271929824644,-0.2604166666666636,0.7169811320754615,False,SOL,0.1
2025-06-14 07:10:00,bearish,145.92,20,0.36321271929824644,-0.5139802631578948,1.4150943396226385,False,SOL,0.1
2025-06-14 07:10:00,bearish,145.92,30,0.36321271929824644,-0.5139802631578948,1.4150943396226385,False,SOL,0.1
2025-06-14 07:10:00,bearish,145.92,50,0.36321271929824644,-0.6784539473684079,1.8679245283018464,False,SOL,0.1
2025-06-14 07:10:00,bearish,145.92,100,0.36321271929824644,-0.8703399122806894,2.3962264150943002,True,SOL,0.1
2025-06-14 07:20:00,bearish,145.69,10,0.5216555700459818,-0.14414167067060743,0.276315789473698,False,SOL,0.1
2025-06-14 07:20:00,bearish,145.69,20,0.5216555700459818,-0.35692223213673574,0.6842105263158111,False,SOL,0.1
2025-06-14 07:20:00,bearish,145.69,30,0.5216555700459818,-0.43928890109134905,0.8421052631578869,False,SOL,0.1
2025-06-14 07:20:00,bearish,145.69,50,0.5216555700459818,-0.5216555700459818,1.0,False,SOL,0.1
2025-06-14 07:20:00,bearish,145.69,100,0.5216555700459818,-1.0707666964101876,2.052631578947396,True,SOL,0.1
2025-06-14 07:25:00,bearish,146.05,10,0.2738788086271669,-0.45874700445054145,1.6750000000001346,False,SOL,0.1
2025-06-14 07:25:00,bearish,146.05,20,0.2738788086271669,-0.6025333789798177,2.2000000000001845,True,SOL,0.1
2025-06-14 07:25:00,bearish,146.05,30,0.2738788086271669,-0.7600136939404406,2.7750000000001913,True,SOL,0.1
2025-06-14 07:25:00,bearish,146.05,50,0.2738788086271669,-0.766860664156114,2.8000000000001704,True,SOL,0.1
2025-06-14 07:25:00,bearish,146.05,100,0.2738788086271669,-1.5405682985279012,5.625000000000319,True,SOL,0.1
2025-06-14 12:25:00,bearish,145.42,10,0.350708293219653,-0.34383166001925464,0.980392156862708,False,SOL,0.1
2025-06-14 12:25:00,bearish,145.42,20,0.350708293219653,-0.34383166001925464,0.980392156862708,False,SOL,0.1
2025-06-14 12:25:00,bearish,145.42,30,0.350708293219653,-0.34383166001925464,0.980392156862708,False,SOL,0.1
2025-06-14 12:25:00,bearish,145.42,50,0.350708293219653,-1.2653005088708396,3.6078431372547155,True,SOL,0.1
2025-06-14 12:25:00,bearish,145.42,100,0.350708293219653,-2.372438454132849,6.764705882352661,True,SOL,0.1
2025-06-15 04:35:00,bullish,146.39,10,0.0341553384794121,-0.4508504679281349,0.07575757575759337,False,SOL,0.1
2025-06-15 04:35:00,bullish,146.39,20,1.1681125759956337,-0.4508504679281349,2.5909090909091166,True,SOL,0.1
2025-06-15 04:35:00,bullish,146.39,30,1.1681125759956337,-0.4508504679281349,2.5909090909091166,True,SOL,0.1
2025-06-15 04:35:00,bullish,146.39,50,1.1681125759956337,-0.8265591912015708,1.4132231404958984,False,SOL,0.1
2025-06-15 04:35:00,bullish,146.39,100,1.1681125759956337,-1.4823416900061397,0.7880184331797316,False,SOL,0.1
2025-06-15 04:40:00,bullish,146.24,10,0.12308533916847537,-0.3487417943107353,0.35294117647053247,False,SOL,0.1
2025-06-15 04:40:00,bullish,146.24,20,1.2718818380743881,-0.3487417943107353,3.6470588235292447,True,SOL,0.1
2025-06-15 04:40:00,bullish,146.24,30,1.2718818380743881,-0.3487417943107353,3.6470588235292447,True,SOL,0.1
2025-06-15 04:40:00,bullish,146.24,50,1.2718818380743881,-0.7795404814004477,1.631578947368387,False,SOL,0.1
2025-06-15 04:40:00,bullish,146.24,100,1.2718818380743881,-1.3812910284463964,0.9207920792079088,False,SOL,0.1
2025-06-19 08:30:00,bullish,145.67,10,0.1853504496464682,-0.42561955104000565,0.43548387096777513,False,SOL,0.1
2025-06-19 08:30:00,bullish,145.67,20,0.4118898881032627,-0.42561955104000565,0.9677419354839448,False,SOL,0.1
2025-06-19 08:30:00,bullish,145.67,30,0.569781011876167,-0.42561955104000565,1.3387096774194263,False,SOL,0.1
2025-06-19 08:30:00,bullish,145.67,50,0.569781011876167,-0.7894556188645414,0.7217391304348076,False,SOL,0.1
2025-06-19 08:30:00,bullish,145.67,100,0.569781011876167,-1.8878286538065492,0.30181818181818637,False,SOL,0.1
2025-06-21 05:15:00,bearish,140.07,10,0.3641036624545008,-0.06425358749197074,0.17647058823529416,False,SOL,0.1
